lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,jnr_sm_id,lead_stage,call_done_date,call_status,call_reason,snr_sm_id,assigned_date,cycle,reason_for_no_intrest,language,watched_percentage,lead_status
USR1187,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1010MG,consideration,1/11/2022,successful,followup_for_conversion,SNR503MG,1/8/2022,2,Student not interested in domain,Telugu,80.0,yet to convert
USR1188,25,MALE,Chennai,Intermediate Completed,Lawyer,website,JNR1010MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR503MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1188,25,MALE,Chennai,Intermediate Completed,Lawyer,website,JNR1010MG,lead,1/8/2022,successful,lead_introduction,SNR503MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1188,25,MALE,Chennai,Intermediate Completed,Lawyer,website,JNR1010MG,lead,1/8/2022,successful,demo_schedule,SNR503MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1188,25,MALE,Chennai,Intermediate Completed,Lawyer,website,JNR1010MG,lead,1/9/2022,successful,demo_not_attended,SNR503MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1189,18,MALE,Mumbai,B.Tech,IT Employee,SEO,JNR1010MG,lead,1/8/2022,successful,lead_introduction,SNR503MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1189,18,MALE,Mumbai,B.Tech,IT Employee,SEO,JNR1010MG,lead,1/10/2022,successful,demo_schedule,SNR503MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1189,18,MALE,Mumbai,B.Tech,IT Employee,SEO,JNR1010MG,lead,1/11/2022,successful,demo_not_attended,SNR503MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1190,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1010MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR503MG,1/8/2022,2,Cannot afford,Telugu,85.0,yet to convert
USR1190,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1010MG,lead,1/9/2022,successful,lead_introduction,SNR503MG,1/8/2022,2,Cannot afford,Telugu,85.0,yet to convert
USR1190,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1010MG,lead,1/10/2022,successful,demo_schedule,SNR503MG,1/8/2022,2,Cannot afford,Telugu,85.0,yet to convert
USR1190,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1010MG,lead,1/14/2022,successful,demo_not_attended,SNR503MG,1/8/2022,2,Cannot afford,Telugu,85.0,yet to convert
USR1190,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1010MG,awareness,1/14/2022,successful,post_demo_followup,SNR503MG,1/8/2022,2,Cannot afford,Telugu,85.0,yet to convert
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,lead,1/15/2022,successful,lead_introduction,SNR503MG,1/15/2022,3,Student not interested in domain,Telugu,85.0,yet to convert
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,lead,1/16/2022,successful,demo_schedule,SNR503MG,1/15/2022,3,Student not interested in domain,Telugu,85.0,yet to convert
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,lead,1/20/2022,successful,demo_not_attended,SNR503MG,1/15/2022,3,Student not interested in domain,Telugu,85.0,yet to convert
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,lead,1/20/2022,unsuccessful,demo_not_attended,SNR503MG,1/15/2022,3,Student not interested in domain,Telugu,85.0,yet to convert
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,awareness,1/20/2022,successful,post_demo_followup,SNR503MG,1/15/2022,3,Student not interested in domain,Telugu,85.0,yet to convert
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,consideration,1/21/2022,successful,interested_for_conversion,SNR503MG,1/15/2022,3,Student not interested in domain,Telugu,85.0,yet to convert
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,consideration,1/21/2022,successful,followup_for_conversion,SNR503MG,1/15/2022,3,Student not interested in domain,Telugu,85.0,yet to convert
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,lead,1/15/2022,successful,lead_introduction,SNR503MG,1/15/2022,3,Shown Interest,English,90.0,yet to convert
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,lead,1/17/2022,successful,demo_schedule,SNR503MG,1/15/2022,3,Shown Interest,English,90.0,yet to convert
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,lead,1/17/2022,successful,demo_not_attended,SNR503MG,1/15/2022,3,Shown Interest,English,90.0,yet to convert
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,awareness,1/17/2022,successful,post_demo_followup,SNR503MG,1/15/2022,3,Shown Interest,English,90.0,yet to convert
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,consideration,1/18/2022,successful,interested_for_conversion,SNR503MG,1/15/2022,3,Shown Interest,English,90.0,yet to convert
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,consideration,1/18/2022,successful,followup_for_conversion,SNR503MG,1/15/2022,3,Shown Interest,English,90.0,yet to convert
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,conversion,1/18/2022,successful,successful_conversion,SNR503MG,1/15/2022,3,Shown Interest,English,90.0,converted
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,lead,1/17/2022,unsuccessful,lead_introduction,SNR503MG,1/15/2022,3,Shown Interest,English,95.0,yet to convert
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,lead,1/18/2022,successful,lead_introduction,SNR503MG,1/15/2022,3,Shown Interest,English,95.0,yet to convert
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,lead,1/18/2022,unsuccessful,demo_schedule,SNR503MG,1/15/2022,3,Shown Interest,English,95.0,yet to convert
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,lead,1/20/2022,successful,demo_schedule,SNR503MG,1/15/2022,3,Shown Interest,English,95.0,yet to convert
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,lead,1/21/2022,successful,demo_not_attended,SNR503MG,1/15/2022,3,Shown Interest,English,95.0,yet to convert
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,awareness,1/21/2022,successful,post_demo_followup,SNR503MG,1/15/2022,3,Shown Interest,English,95.0,yet to convert
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,consideration,1/22/2022,successful,interested_for_conversion,SNR503MG,1/15/2022,3,Shown Interest,English,95.0,yet to convert
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,consideration,1/22/2022,successful,followup_for_conversion,SNR503MG,1/15/2022,3,Shown Interest,English,95.0,yet to convert
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,conversion,1/22/2022,successful,successful_conversion,SNR503MG,1/15/2022,3,Shown Interest,English,95.0,converted
USR1194,22,FEMALE,Mumbai,Looking for Job,Government Employee,social_media,JNR1010MG,lead,1/17/2022,successful,lead_introduction,SNR503MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1194,22,FEMALE,Mumbai,Looking for Job,Government Employee,social_media,JNR1010MG,lead,1/18/2022,successful,demo_schedule,SNR503MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1194,22,FEMALE,Mumbai,Looking for Job,Government Employee,social_media,JNR1010MG,lead,1/19/2022,successful,demo_not_attended,SNR503MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1195,20,FEMALE,Chennai,B.Tech,Government Employee,social_media,JNR1010MG,lead,1/15/2022,unsuccessful,lead_introduction,SNR503MG,1/15/2022,3,Cannot afford,English,100.0,yet to convert
USR1195,20,FEMALE,Chennai,B.Tech,Government Employee,social_media,JNR1010MG,lead,1/16/2022,successful,lead_introduction,SNR503MG,1/15/2022,3,Cannot afford,English,100.0,yet to convert
USR1195,20,FEMALE,Chennai,B.Tech,Government Employee,social_media,JNR1010MG,lead,1/17/2022,successful,demo_schedule,SNR503MG,1/15/2022,3,Cannot afford,English,100.0,yet to convert
USR1195,20,FEMALE,Chennai,B.Tech,Government Employee,social_media,JNR1010MG,lead,1/18/2022,successful,demo_not_attended,SNR503MG,1/15/2022,3,Cannot afford,English,100.0,yet to convert
USR1195,20,FEMALE,Chennai,B.Tech,Government Employee,social_media,JNR1010MG,awareness,1/18/2022,successful,post_demo_followup,SNR503MG,1/15/2022,3,Cannot afford,English,100.0,yet to convert
USR1196,20,FEMALE,Kochi,B.Tech,Government Employee,social_media,JNR1010MG,lead,2/19/2022,successful,lead_introduction,SNR503MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1196,20,FEMALE,Kochi,B.Tech,Government Employee,social_media,JNR1010MG,lead,2/21/2022,successful,demo_schedule,SNR503MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1196,20,FEMALE,Kochi,B.Tech,Government Employee,social_media,JNR1010MG,lead,2/22/2022,successful,demo_not_attended,SNR503MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1196,20,FEMALE,Kochi,B.Tech,Government Employee,social_media,JNR1010MG,lead,2/22/2022,unsuccessful,demo_not_attended,SNR503MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,lead,2/19/2022,successful,lead_introduction,SNR503MG,2/19/2022,4,Student not interested in domain,Telugu,90.0,yet to convert
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,lead,2/21/2022,successful,demo_schedule,SNR503MG,2/19/2022,4,Student not interested in domain,Telugu,90.0,yet to convert
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,lead,2/23/2022,successful,demo_not_attended,SNR503MG,2/19/2022,4,Student not interested in domain,Telugu,90.0,yet to convert
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,lead,2/23/2022,unsuccessful,demo_not_attended,SNR503MG,2/19/2022,4,Student not interested in domain,Telugu,90.0,yet to convert
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,awareness,2/23/2022,successful,post_demo_followup,SNR503MG,2/19/2022,4,Student not interested in domain,Telugu,90.0,yet to convert
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,consideration,2/24/2022,successful,interested_for_conversion,SNR503MG,2/19/2022,4,Student not interested in domain,Telugu,90.0,yet to convert
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,consideration,2/24/2022,successful,followup_for_conversion,SNR503MG,2/19/2022,4,Student not interested in domain,Telugu,90.0,yet to convert
USR1198,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,lead,2/19/2022,unsuccessful,lead_introduction,SNR503MG,2/19/2022,4,Cannot afford,Telugu,11.0,yet to convert
USR1198,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,lead,2/19/2022,successful,lead_introduction,SNR503MG,2/19/2022,4,Cannot afford,Telugu,11.0,yet to convert
USR1198,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,lead,2/20/2022,successful,demo_schedule,SNR503MG,2/19/2022,4,Cannot afford,Telugu,11.0,yet to convert
USR1198,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,lead,2/22/2022,successful,demo_not_attended,SNR503MG,2/19/2022,4,Cannot afford,Telugu,11.0,yet to convert
USR1198,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,awareness,2/22/2022,successful,post_demo_followup,SNR503MG,2/19/2022,4,Cannot afford,Telugu,11.0,yet to convert
USR1199,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1010MG,lead,2/19/2022,successful,lead_introduction,SNR503MG,2/19/2022,4,Wants offline classes,not available,0.0,yet to convert
USR1199,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1010MG,lead,2/20/2022,successful,demo_schedule,SNR503MG,2/19/2022,4,Wants offline classes,not available,0.0,yet to convert
USR1199,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1010MG,lead,2/21/2022,successful,demo_not_attended,SNR503MG,2/19/2022,4,Wants offline classes,not available,0.0,yet to convert
USR1200,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,social_media,JNR1010MG,lead,2/19/2022,unsuccessful,lead_introduction,SNR503MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1200,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,social_media,JNR1010MG,lead,2/20/2022,successful,lead_introduction,SNR503MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1200,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,social_media,JNR1010MG,lead,2/22/2022,successful,demo_schedule,SNR503MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1200,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,social_media,JNR1010MG,lead,2/23/2022,successful,demo_not_attended,SNR503MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1201,16,FEMALE,Hyderabad,Intermediate,Private Employee,social_media,JNR1011MG,lead,1/1/2022,successful,lead_introduction,SNR503MG,1/1/2022,1,Student not interested in domain,not available,0.0,yet to convert
USR1201,16,FEMALE,Hyderabad,Intermediate,Private Employee,social_media,JNR1011MG,lead,1/3/2022,successful,demo_schedule,SNR503MG,1/1/2022,1,Student not interested in domain,not available,0.0,yet to convert
USR1201,16,FEMALE,Hyderabad,Intermediate,Private Employee,social_media,JNR1011MG,lead,1/4/2022,successful,demo_not_attended,SNR503MG,1/1/2022,1,Student not interested in domain,not available,0.0,yet to convert
USR1201,16,FEMALE,Hyderabad,Intermediate,Private Employee,social_media,JNR1011MG,lead,1/4/2022,unsuccessful,demo_not_attended,SNR503MG,1/1/2022,1,Student not interested in domain,not available,0.0,yet to convert
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,lead,1/1/2022,successful,lead_introduction,SNR503MG,1/1/2022,1,Student not interested in domain,Telugu,15.0,yet to convert
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,lead,1/2/2022,successful,demo_schedule,SNR503MG,1/1/2022,1,Student not interested in domain,Telugu,15.0,yet to convert
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,lead,1/5/2022,successful,demo_not_attended,SNR503MG,1/1/2022,1,Student not interested in domain,Telugu,15.0,yet to convert
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,lead,1/5/2022,unsuccessful,demo_not_attended,SNR503MG,1/1/2022,1,Student not interested in domain,Telugu,15.0,yet to convert
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,awareness,1/5/2022,successful,post_demo_followup,SNR503MG,1/1/2022,1,Student not interested in domain,Telugu,15.0,yet to convert
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,consideration,1/6/2022,successful,interested_for_conversion,SNR503MG,1/1/2022,1,Student not interested in domain,Telugu,15.0,yet to convert
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,consideration,1/6/2022,successful,followup_for_conversion,SNR503MG,1/1/2022,1,Student not interested in domain,Telugu,15.0,yet to convert
USR1203,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1011MG,lead,1/1/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Student not interested in domain,English,12.0,yet to convert
USR1203,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1011MG,lead,1/1/2022,successful,lead_introduction,SNR503MG,1/1/2022,1,Student not interested in domain,English,12.0,yet to convert
USR1203,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1011MG,lead,1/2/2022,successful,demo_schedule,SNR503MG,1/1/2022,1,Student not interested in domain,English,12.0,yet to convert
USR1203,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1011MG,lead,1/5/2022,successful,demo_not_attended,SNR503MG,1/1/2022,1,Student not interested in domain,English,12.0,yet to convert
USR1203,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1011MG,awareness,1/5/2022,successful,post_demo_followup,SNR503MG,1/1/2022,1,Student not interested in domain,English,12.0,yet to convert
USR1204,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1011MG,lead,1/1/2022,successful,lead_introduction,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1204,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1011MG,lead,1/3/2022,successful,demo_schedule,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1204,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1011MG,lead,1/4/2022,successful,demo_not_attended,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1205,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1011MG,lead,1/1/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1205,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1011MG,lead,1/2/2022,successful,lead_introduction,SNR503MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1205,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1011MG,lead,1/2/2022,successful,demo_schedule,SNR503MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1205,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1011MG,lead,1/3/2022,successful,demo_not_attended,SNR503MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1206,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1011MG,lead,1/10/2022,successful,lead_introduction,SNR503MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1206,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1011MG,lead,1/12/2022,successful,demo_schedule,SNR503MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1206,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1011MG,lead,1/13/2022,successful,demo_not_attended,SNR503MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1206,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1011MG,lead,1/13/2022,unsuccessful,demo_not_attended,SNR503MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,lead,1/11/2022,successful,lead_introduction,SNR503MG,1/8/2022,2,Student not interested in domain,English,13.0,yet to convert
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,lead,1/12/2022,successful,demo_schedule,SNR503MG,1/8/2022,2,Student not interested in domain,English,13.0,yet to convert
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,lead,1/13/2022,successful,demo_not_attended,SNR503MG,1/8/2022,2,Student not interested in domain,English,13.0,yet to convert
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,awareness,1/13/2022,successful,post_demo_followup,SNR503MG,1/8/2022,2,Student not interested in domain,English,13.0,yet to convert
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,consideration,1/14/2022,successful,interested_for_conversion,SNR503MG,1/8/2022,2,Student not interested in domain,English,13.0,yet to convert
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,consideration,1/14/2022,successful,followup_for_conversion,SNR503MG,1/8/2022,2,Student not interested in domain,English,13.0,yet to convert
